Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	HsapDv:0000037	IAO:0000115	Prenatal stage that starts with the fully formed embryo and ends at birth.
ERROR	duplicate_definition	MmusDv:0000031	IAO:0000115	Prenatal stage that starts with the fully formed embryo and ends at birth.
ERROR	duplicate_definition	obo:RnorDv_0000011	IAO:0000115	Prenatal stage that starts with the fully formed embryo and ends at birth.
ERROR	duplicate_definition	HsapDv:0000002	IAO:0000115	Prenatal stage that starts with fertilization and ends with a fully formed embryo, before undergoing last development during the fetal stage.
ERROR	duplicate_definition	MmusDv:0000002	IAO:0000115	Prenatal stage that starts with fertilization and ends with a fully formed embryo, before undergoing last development during the fetal stage.
ERROR	duplicate_definition	obo:RnorDv_0000003	IAO:0000115	Prenatal stage that starts with fertilization and ends with a fully formed embryo, before undergoing last development during the fetal stage.
ERROR	duplicate_definition	obo:BtauDv_0000064	IAO:0000115	Immature stage that refers to a calf which is over 21 and under 22 days old.
ERROR	duplicate_definition	obo:BtauDv_0000065	IAO:0000115	Immature stage that refers to a calf which is over 21 and under 22 days old.
ERROR	duplicate_definition	obo:BtauDv_0000066	IAO:0000115	Immature stage that refers to a calf which is over 21 and under 22 days old.
ERROR	duplicate_definition	obo:BtauDv_0000067	IAO:0000115	Immature stage that refers to a calf which is over 21 and under 22 days old.
ERROR	duplicate_definition	obo:BtauDv_0000068	IAO:0000115	Immature stage that refers to a calf which is over 21 and under 22 days old.
ERROR	duplicate_definition	obo:BtauDv_0000069	IAO:0000115	Immature stage that refers to a calf which is over 21 and under 22 days old.
ERROR	duplicate_definition	obo:GgalDv_0000091	IAO:0000115	Embryonic stage that is an early stage of embryonic development in animals and is produced by cleavage of a fertilized ovum, with formation of a central fluid-filled cavity called the blastocoel.
ERROR	duplicate_definition	HsapDv:0000006	IAO:0000115	Embryonic stage that is an early stage of embryonic development in animals and is produced by cleavage of a fertilized ovum, with formation of a central fluid-filled cavity called the blastocoel.
ERROR	duplicate_definition	MmusDv:0000007	IAO:0000115	Embryonic stage that is an early stage of embryonic development in animals and is produced by cleavage of a fertilized ovum, with formation of a central fluid-filled cavity called the blastocoel.
ERROR	duplicate_definition	obo:OariDv_0000025	IAO:0000115	Embryonic stage that is an early stage of embryonic development in animals and is produced by cleavage of a fertilized ovum, with formation of a central fluid-filled cavity called the blastocoel.
ERROR	duplicate_definition	obo:RnorDv_0000054	IAO:0000115	Embryonic stage that is an early stage of embryonic development in animals and is produced by cleavage of a fertilized ovum, with formation of a central fluid-filled cavity called the blastocoel.
ERROR	duplicate_definition	obo:SscrDv_0000089	IAO:0000115	Embryonic stage that is an early stage of embryonic development in animals and is produced by cleavage of a fertilized ovum, with formation of a central fluid-filled cavity called the blastocoel.
ERROR	duplicate_definition	obo:GgalDv_0000093	IAO:0000115	Embryonic stage defined by formation of a tube from the flat layer of ectodermal cells known as the neural plate.
ERROR	duplicate_definition	obo:OariDv_0000027	IAO:0000115	Embryonic stage defined by formation of a tube from the flat layer of ectodermal cells known as the neural plate.
ERROR	duplicate_definition	obo:RnorDv_0000007	IAO:0000115	Embryonic stage defined by formation of a tube from the flat layer of ectodermal cells known as the neural plate.
ERROR	duplicate_definition	obo:SscrDv_0000091	IAO:0000115	Embryonic stage defined by formation of a tube from the flat layer of ectodermal cells known as the neural plate.
ERROR	duplicate_definition	obo:GgalDv_0000092	IAO:0000115	Embryonic stage defined by complex and coordinated series of cellular movements that occurs at the end of cleavage.
ERROR	duplicate_definition	MmusDv:0000013	IAO:0000115	Embryonic stage defined by complex and coordinated series of cellular movements that occurs at the end of cleavage.
ERROR	duplicate_definition	obo:OariDv_0000026	IAO:0000115	Embryonic stage defined by complex and coordinated series of cellular movements that occurs at the end of cleavage.
